season,player_id,player_name,team_id,team_name,conference,position,games,snaps,routes,targets,receptions,rec_yards,yds_per_reception,rec_td,drops,fumbles,air_yards,yac,tgt_per_route,adot,yards_per_route_run,targets_per_game,catch_pct,drop_rate,yds_per_target,tds_per_target,yac_per_rec,air_yards_share,target_share,epa_total_recv,epa_per_target,ppa_total_recv,ppa_per_target,success_rate,explosive_rec_rate,slot_rate,wide_rate,inline_te_rate,man_tgt_rate,zone_tgt_rate,epa_vs_man,epa_vs_zone,separation_avg_yards,epa_per_target_deep,epa_per_target_short,cfbd_player_id,pff_player_game_count,pff_avg_depth_of_target,pff_avoided_tackles,pff_caught_percent,pff_contested_catch_rate,pff_contested_receptions,pff_contested_targets,pff_declined_penalties,pff_drop_rate,pff_drops,pff_first_downs,pff_franchise_id,pff_fumbles,pff_grades_hands_drop,pff_grades_hands_fumble,pff_grades_offense,pff_grades_pass_block,pff_grades_pass_route,pff_inline_rate,pff_inline_snaps,pff_interceptions,pff_longest,pff_pass_block_rate,pff_pass_blocks,pff_pass_plays,pff_penalties,pff_receptions,pff_route_rate,pff_routes,pff_slot_rate,pff_slot_snaps,pff_targeted_qb_rating,pff_targets,pff_touchdowns,pff_wide_rate,pff_wide_snaps,pff_yards,pff_yards_after_catch,pff_yards_after_catch_per_reception,pff_yards_per_reception,pff_yprr
2019,4242231,Racey McMath,99,LSU,SEC,WR,,,,17,15.0,290,19.33333333333333,2.0,,0.0,,,,,,,0.8823529411764706,,17.058823529411764,0.1176470588235294,,,,35.10195728525645,2.064821016779791,19.31659115495108,1.1362700679382989,0.8823529411764706,0.2352941176470588,,,,,,,,,,,4242231,12.0,9.6,3.0,81.0,75.0,3.0,4.0,1.0,5.6,1.0,10.0,211.0,0.0,72.8,69.9,72.3,,72.3,0.0,0.0,0.0,60.0,0.0,0.0,106.0,1.0,17.0,95.3,101.0,16.0,17.0,158.3,21.0,3.0,81.1,86.0,285.0,148.0,8.7,16.8,2.82
2019,4242243,Keytaon Thompson,344,Mississippi State,SEC,WR,,,,1,1.0,8,8.0,0.0,,0.0,,,,,,,1.0,,8.0,0.0,,,,1.0293546857172342,1.0293546857172342,1.0159674518504005,1.0159674518504005,1.0,0.0,,,,,,,,,,,4242243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4242248,Austin Williams,344,Mississippi State,SEC,WR,,,,15,11.0,119,10.818181818181818,2.0,,0.0,,,,,,,0.7333333333333333,,7.933333333333334,0.1333333333333333,,,,14.073375320168571,0.9382250213445716,9.90170710619475,0.6601138070796501,0.6666666666666666,0.1333333333333333,,,,,,,,,,,4242248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4242254,Prince Taylor,164,Rutgers,Big Ten,WR,,,,1,1.0,12,12.0,0.0,,0.0,,,,,,,1.0,,12.0,0.0,,,,0.8399999999999999,0.8399999999999999,1.0272443261435713,1.0272443261435713,1.0,0.0,,,,,,,,,,,4242254,4.0,7.3,0.0,33.3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,278.0,0.0,66.7,61.0,62.5,,60.0,0.0,0.0,0.0,12.0,0.0,0.0,18.0,0.0,1.0,94.4,17.0,100.0,18.0,46.5,3.0,0.0,0.0,0.0,12.0,6.0,6.0,12.0,0.71
2019,4242268,Andrew Marty,77,Northwestern,Big Ten,QB,,,,2,1.0,9,9.0,1.0,,0.0,,,,,,,0.5,,4.5,0.5,,,,4.744220838176107,2.3721104190880533,2.3699395352515884,1.1849697676257942,0.5,0.0,,,,,,,,,,,4242268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4242270,Kyric McGowan,77,Northwestern,Big Ten,WR,,,,30,13.0,102,7.846153846153846,0.0,,0.0,,,,,,,0.4333333333333333,,3.4,0.0,,,,-0.3332196478344515,-0.0111073215944817,-2.2930827262514044,-0.0764360908750468,0.3666666666666666,0.0,,,,,,,,,,,4242270,9.0,8.7,1.0,41.4,20.0,1.0,5.0,0.0,29.4,5.0,7.0,256.0,0.0,25.7,79.1,57.4,79.9,51.4,0.5,1.0,1.0,16.0,3.3,7.0,213.0,0.0,12.0,90.6,193.0,8.9,19.0,36.3,29.0,0.0,79.8,170.0,98.0,54.0,4.5,8.2,0.51
2019,4242275,Jace James,77,Northwestern,Big Ten,WR,,,,14,8.0,78,9.75,1.0,,0.0,,,,,,,0.5714285714285714,,5.571428571428571,0.0714285714285714,,,,7.334292360248543,0.5238780257320388,4.667283665353899,0.3333774046681356,0.5,0.0,,,,,,,,,,,4242275,8.0,11.3,1.0,55.6,50.0,2.0,4.0,0.0,0.0,0.0,7.0,256.0,0.0,80.9,69.5,61.6,,62.0,0.0,0.0,1.0,16.0,0.0,0.0,123.0,1.0,10.0,91.9,113.0,4.9,6.0,83.6,18.0,2.0,95.1,117.0,92.0,17.0,1.7,9.2,0.81
2019,4242285,Trey Pugh,77,Northwestern,Big Ten,TE,,,,2,2.0,9,4.5,0.0,,0.0,,,,,,,1.0,,4.5,0.0,,,,0.4851338475411264,0.2425669237705632,-0.1095969058998843,-0.0547984529499421,0.5,0.0,,,,,,,,,,,4242285,4.0,7.0,0.0,66.7,,0.0,0.0,0.0,33.3,1.0,0.0,256.0,0.0,31.6,62.9,42.9,72.6,39.7,77.4,41.0,0.0,8.0,11.3,6.0,53.0,3.0,2.0,79.2,42.0,22.6,12.0,70.1,3.0,0.0,0.0,0.0,9.0,6.0,3.0,4.5,0.21
2019,4242289,Berkeley Holman,77,Northwestern,Big Ten,WR,,,,16,9.0,124,13.77777777777778,0.0,,0.0,,,,,,,0.5625,,7.75,0.0,,,,8.731133717611609,0.5456958573507256,4.414039703596768,0.275877481474798,0.5625,0.1875,,,,,,,,,,,4242289,11.0,13.2,0.0,36.0,0.0,0.0,6.0,0.0,25.0,3.0,7.0,256.0,0.0,30.0,70.6,53.2,,52.6,0.0,0.0,2.0,33.0,0.0,0.0,175.0,0.0,9.0,92.6,162.0,89.1,156.0,19.4,25.0,0.0,10.9,19.0,124.0,26.0,2.9,13.8,0.77
2019,4242321,Tyler Nevens,23,San José State,Mountain West,RB,,,,4,3.0,15,5.0,0.0,,0.0,,,,,,,0.75,,3.75,0.0,,,,0.7753439698512126,0.1938359924628031,0.9841090311272874,0.2460272577818218,0.5,0.0,,,,,,,,,,,4242321,9.0,-2.3,1.0,75.0,,0.0,0.0,0.0,25.0,1.0,1.0,285.0,0.0,45.4,81.1,67.7,63.7,51.1,0.0,0.0,0.0,7.0,26.6,25.0,94.0,0.0,3.0,66.0,62.0,2.1,2.0,80.2,4.0,0.0,0.0,0.0,15.0,24.0,8.0,5.0,0.24
2019,4242328,Tre Walker,23,San José State,Mountain West,WR,,,,117,79.0,1172,14.835443037974684,2.0,,0.0,,,,,,,0.6752136752136753,,10.017094017094015,0.017094017094017,,,,93.61969731508742,0.8001683531204054,86.41127313834704,0.7385578900713422,0.6410256410256411,0.1623931623931624,,,,,,,,,,,4242328,10.0,10.7,21.0,68.1,47.2,17.0,36.0,0.0,8.1,7.0,53.0,285.0,0.0,66.2,76.0,86.0,,86.6,0.0,0.0,2.0,50.0,0.0,0.0,449.0,4.0,79.0,94.2,423.0,14.0,63.0,99.1,116.0,2.0,86.0,386.0,1161.0,407.0,5.2,14.7,2.74
2019,4242330,Danny Davis III,275,Wisconsin,Big Ten,WR,,,,31,27.0,212,7.851851851851852,1.0,,0.0,,,,,,,0.8709677419354839,,6.838709677419355,0.032258064516129,,,,19.55279179771287,0.6307352192810604,14.956324869893214,0.4824620925772004,0.7096774193548387,0.0,,,,,,,,,,,4242330,14.0,5.3,4.0,88.2,83.3,5.0,6.0,1.0,0.0,0.0,15.0,349.0,0.0,89.5,52.9,65.1,,64.5,0.0,0.0,0.0,18.0,0.0,0.0,241.0,3.0,30.0,97.1,234.0,25.7,62.0,107.1,34.0,1.0,74.3,179.0,250.0,102.0,3.4,8.3,1.07
2019,4242331,Jack Coan,275,Wisconsin,Big Ten,QB,,,,4,4.0,123,30.75,4.0,,0.0,,,,,,,1.0,,30.75,1.0,,,,23.450737051869005,5.862684262967251,12.7130470786756,3.1782617696689,1.0,0.75,,,,,,,,,,,4242331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4242335,Jonathan Taylor,275,Wisconsin,Big Ten,RB,,,,31,20.0,155,7.75,2.0,,0.0,,,,,,,0.6451612903225806,,5.0,0.064516129032258,,,,12.139164613675591,0.3915859552798578,5.74715453693897,0.1853920818367409,0.4516129032258064,0.032258064516129,,,,,,,,,,,4242335,14.0,1.6,5.0,70.3,100.0,1.0,1.0,0.0,13.3,4.0,11.0,349.0,1.0,44.3,61.7,91.1,84.4,65.6,0.7,1.0,0.0,36.0,21.6,32.0,148.0,0.0,26.0,77.0,114.0,2.0,3.0,127.6,37.0,5.0,3.4,5.0,243.0,219.0,8.4,9.3,2.13
2019,4242355,Jake Ferguson,275,Wisconsin,Big Ten,TE,,,,36,30.0,365,12.166666666666666,2.0,,0.0,,,,,,,0.8333333333333334,,10.13888888888889,0.0555555555555555,,,,37.56516293782364,1.0434767482728788,29.309297734490677,0.8141471592914076,0.75,0.1944444444444444,,,,,,,,,,,4242355,14.0,8.1,7.0,76.7,71.4,5.0,7.0,0.0,5.7,2.0,19.0,349.0,1.0,75.1,35.8,67.0,46.1,67.8,71.0,264.0,2.0,28.0,12.4,46.0,372.0,0.0,33.0,84.7,315.0,26.1,97.0,101.2,43.0,2.0,2.2,8.0,403.0,130.0,3.9,12.2,1.28
2019,4242369,Matt Bushman,252,BYU,FBS Independents,TE,,,,61,44.0,615,13.977272727272728,1.0,,0.0,,,,,,,0.7213114754098361,,10.081967213114757,0.0163934426229508,,,,43.24571575537244,0.7089461599241383,35.36545465548073,0.5797615517291923,0.6229508196721312,0.2131147540983606,,,,,,,,,,,4242369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4242392,Brock Wright,87,Notre Dame,FBS Independents,TE,,,,2,2.0,45,22.5,0.0,,0.0,,,,,,,1.0,,22.5,0.0,,,,4.032746327710554,2.016373163855277,3.817996044663113,1.9089980223315568,1.0,0.5,,,,,,,,,,,4242392,10.0,15.0,0.0,50.0,,0.0,0.0,0.0,0.0,0.0,1.0,258.0,0.0,70.7,64.6,65.0,58.1,53.6,58.7,37.0,0.0,40.0,14.3,9.0,63.0,0.0,2.0,84.1,53.0,25.4,16.0,90.6,4.0,0.0,3.2,2.0,45.0,27.0,13.5,22.5,0.85
2019,4242394,Michael Curtis,113,Massachusetts,FBS Independents,QB,,,,1,1.0,5,5.0,0.0,,0.0,,,,,,,1.0,,5.0,0.0,,,,1.2806453142827658,1.2806453142827658,2.287626089228213,2.287626089228213,1.0,0.0,,,,,,,,,,,4242394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4242408,Chase Garbers,25,California,Pac-12,QB,,,,1,1.0,4,4.0,1.0,,0.0,,,,,,,1.0,,4.0,1.0,,,,3.070388375672157,3.070388375672157,1.688190518713975,1.688190518713975,1.0,0.0,,,,,,,,,,,4242408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4242410,Jeremiah Hawkins,25,California,Pac-12,WR,,,,12,7.0,66,9.428571428571429,0.0,,0.0,,,,,,,0.5833333333333334,,5.5,0.0,,,,2.841638242554455,0.2368031868795379,1.5586321467958015,0.1298860122329834,0.4166666666666667,0.0833333333333333,,,,,,,,,,,4242410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4242413,Gavin Reinwald,25,California,Pac-12,TE,,,,17,13.0,129,9.923076923076923,2.0,,0.0,,,,,,,0.7647058823529411,,7.588235294117647,0.1176470588235294,,,,15.76421234687865,0.9273066086399206,10.04130546233431,0.5906650271961359,0.7647058823529411,0.0588235294117647,,,,,,,,,,,4242413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4242431,Ty Chandler,2633,Tennessee,SEC,RB,,,,18,13.0,63,4.846153846153846,0.0,,0.0,,,,,,,0.7222222222222222,,3.5,0.0,,,,0.3637941015192365,0.0202107834177353,-3.367875740409072,-0.1871042078005039,0.3888888888888889,0.0,,,,,,,,,,,4242431,12.0,-0.5,1.0,76.5,,0.0,0.0,0.0,13.3,2.0,3.0,307.0,1.0,53.7,69.8,74.2,37.8,46.7,0.0,0.0,0.0,12.0,18.2,29.0,159.0,0.0,13.0,77.4,123.0,5.7,9.0,81.3,17.0,0.0,4.4,7.0,63.0,54.0,4.2,4.8,0.51
2019,4242433,Josh Palmer,2633,Tennessee,SEC,WR,,,,52,32.0,472,14.75,1.0,,0.0,,,,,,,0.6153846153846154,,9.076923076923077,0.0192307692307692,,,,45.48836906881555,0.8747763282464529,31.28551185528504,0.6016444587554816,0.5961538461538461,0.1346153846153846,,,,,,,,,,,4242433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4242442,Princeton Fant,2633,Tennessee,SEC,TE,,,,2,2.0,15,7.5,0.0,,0.0,,,,,,,1.0,,7.5,0.0,,,,0.0708605645265434,0.0354302822632717,0.9410226328823776,0.4705113164411888,0.5,0.0,,,,,,,,,,,4242442,6.0,7.0,0.0,66.7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,307.0,0.0,70.7,62.9,78.5,68.4,64.4,46.2,6.0,0.0,19.0,7.7,1.0,13.0,0.0,2.0,84.6,11.0,53.8,7.0,78.5,3.0,0.0,0.0,0.0,15.0,12.0,6.0,7.5,1.36
2019,4242445,Tim Jordan,2633,Tennessee,SEC,RB,,,,9,6.0,46,7.666666666666667,0.0,,0.0,,,,,,,0.6666666666666666,,5.111111111111111,0.0,,,,1.0201885786749267,0.1133542865194363,2.168909451237212,0.2409899390263568,0.3333333333333333,0.1111111111111111,,,,,,,,,,,4242445,12.0,-0.1,1.0,66.7,50.0,1.0,2.0,0.0,25.0,2.0,2.0,307.0,0.0,33.4,73.5,72.5,38.3,44.1,0.7,1.0,0.0,22.0,23.6,34.0,144.0,1.0,6.0,68.8,99.0,4.9,7.0,78.9,9.0,0.0,2.1,3.0,46.0,52.0,8.7,7.7,0.46
2019,4242491,Darrian Felix,2483,Oregon,Pac-12,RB,,,,8,6.0,93,15.5,0.0,,0.0,,,,,,,0.75,,11.625,0.0,,,,5.3714459688996525,0.6714307461124566,3.717940211995307,0.4647425264994134,0.375,0.25,,,,,,,,,,,4242491,6.0,-3.6,2.0,75.0,,0.0,0.0,0.0,14.3,1.0,3.0,264.0,0.0,53.4,80.0,77.9,76.2,67.1,0.0,0.0,0.0,27.0,11.8,4.0,34.0,0.0,6.0,79.4,27.0,20.6,7.0,105.2,8.0,0.0,5.9,2.0,78.0,99.0,16.5,13.0,2.89
2019,4242492,CJ Verdell,2483,Oregon,Pac-12,RB,,,,17,14.0,126,9.0,0.0,,0.0,,,,,,,0.8235294117647058,,7.411764705882353,0.0,,,,4.4053842837458,0.259140251985047,4.691038793837792,0.2759434584610465,0.5294117647058824,0.1176470588235294,,,,,,,,,,,4242492,14.0,-4.2,3.0,73.7,,0.0,0.0,0.0,12.5,2.0,7.0,264.0,0.0,55.7,91.0,77.8,25.7,56.6,0.0,0.0,0.0,27.0,19.3,46.0,238.0,0.0,14.0,78.6,187.0,2.1,5.0,90.9,19.0,0.0,4.2,10.0,125.0,197.0,14.1,8.9,0.67
2019,4242494,Cyrus Habibi-Likio,2483,Oregon,Pac-12,RB,,,,9,9.0,32,3.555555555555556,0.0,,0.0,,,,,,,1.0,,3.555555555555556,0.0,,,,-0.6615213267660756,-0.073502369640675,-1.2983790147913847,-0.1442643349768205,0.5555555555555556,0.0,,,,,,,,,,,4242494,11.0,-0.9,1.0,100.0,,0.0,0.0,0.0,0.0,0.0,2.0,264.0,0.0,80.1,86.0,70.8,48.0,62.4,0.0,0.0,0.0,9.0,29.9,26.0,87.0,0.0,9.0,66.7,58.0,3.4,3.0,81.5,9.0,0.0,1.1,1.0,32.0,40.0,4.4,3.6,0.55
2019,4242504,Johnny Johnson III,2483,Oregon,Pac-12,WR,,,,73,51.0,749,14.68627450980392,6.0,,0.0,,,,,,,0.6986301369863014,,10.26027397260274,0.0821917808219178,,,,75.17097760295218,1.029739419218523,54.438577282947726,0.7457339353828456,0.6575342465753424,0.1643835616438356,,,,,,,,,,,4242504,14.0,12.6,6.0,64.8,44.4,4.0,9.0,1.0,10.9,7.0,39.0,264.0,0.0,59.5,74.4,69.9,64.5,69.0,0.7,3.0,3.0,73.0,0.2,1.0,421.0,5.0,57.0,96.2,405.0,18.8,79.0,108.0,88.0,7.0,80.5,339.0,836.0,322.0,5.6,14.7,2.06
2019,4242505,Daewood Davis,2483,Oregon,Pac-12,WR,,,,9,9.0,89,9.88888888888889,1.0,,0.0,,,,,,,1.0,,9.88888888888889,0.1111111111111111,,,,12.19138463132596,1.354598292369551,7.863832041957891,0.873759115773099,0.8888888888888888,0.0,,,,,,,,,,,4242505,6.0,6.2,1.0,90.0,,0.0,0.0,0.0,0.0,0.0,4.0,264.0,0.0,80.1,70.8,75.1,,72.7,0.0,0.0,0.0,19.0,0.0,0.0,37.0,0.0,9.0,94.6,35.0,8.1,3.0,137.1,10.0,1.0,91.9,34.0,89.0,38.0,4.2,9.9,2.54
2019,4242506,Jaylon Redd,2483,Oregon,Pac-12,WR,,,,60,46.0,426,9.26086956521739,7.0,,0.0,,,,,,,0.7666666666666667,,7.1,0.1166666666666666,,,,48.82026583755067,0.8136710972925112,27.94874477833064,0.4658124129721773,0.5833333333333334,0.0666666666666666,,,,,,,,,,,4242506,12.0,4.3,6.0,72.5,33.3,1.0,3.0,0.0,7.4,4.0,26.0,264.0,1.0,70.8,49.9,67.4,,66.6,0.0,0.0,2.0,36.0,0.0,0.0,247.0,1.0,50.0,96.8,239.0,86.2,213.0,112.2,69.0,7.0,12.6,31.0,464.0,378.0,7.6,9.3,1.94
2019,4242520,JaTarvious Whitlow,2,Auburn,SEC,RB,,,,14,6.0,106,17.666666666666668,0.0,,0.0,,,,,,,0.4285714285714285,,7.571428571428571,0.0,,,,6.04234719556675,0.4315962282547678,6.784838101874311,0.4846312929910222,0.4285714285714285,0.1428571428571428,,,,,,,,,,,4242520,11.0,2.0,2.0,46.2,,0.0,0.0,1.0,33.3,3.0,5.0,115.0,0.0,22.7,29.6,63.9,53.5,41.3,0.0,0.0,0.0,36.0,27.7,51.0,184.0,1.0,6.0,70.1,129.0,1.1,2.0,74.5,13.0,0.0,1.6,3.0,106.0,100.0,16.7,17.7,0.82
2019,4242526,John Samuel Shenker,2,Auburn,SEC,TE,,,,3,2.0,15,7.5,0.0,,0.0,,,,,,,0.6666666666666666,,5.0,0.0,,,,1.7798161180999768,0.593272039366659,1.9280326082202592,0.6426775360734197,0.6666666666666666,0.0,,,,,,,,,,,4242526,13.0,7.5,0.0,50.0,100.0,1.0,1.0,0.0,0.0,0.0,3.0,115.0,0.0,74.9,69.6,52.8,69.8,58.5,42.0,47.0,0.0,9.0,31.3,35.0,112.0,1.0,3.0,65.2,73.0,18.8,21.0,97.9,6.0,1.0,11.6,13.0,21.0,6.0,2.0,7.0,0.29
2019,4242536,Sal Cannella,2,Auburn,SEC,WR,,,,15,10.0,188,18.8,2.0,,0.0,,,,,,,0.6666666666666666,,12.533333333333331,0.1333333333333333,,,,22.023907820370376,1.468260521358025,17.14190881879429,1.1427939212529523,0.6,0.3333333333333333,,,,,,,,,,,4242536,13.0,16.0,0.0,45.5,0.0,0.0,2.0,1.0,16.7,2.0,9.0,115.0,0.0,47.7,67.9,52.8,67.1,49.7,0.0,0.0,3.0,37.0,1.4,4.0,279.0,3.0,10.0,94.6,264.0,56.6,158.0,66.3,22.0,2.0,42.7,119.0,188.0,39.0,3.9,18.8,0.71
2019,4242539,Kolby Taylor,204,Oregon State,Pac-12,WR,,,,39,22.0,219,9.954545454545457,1.0,,0.0,,,,,,,0.5641025641025641,,5.615384615384615,0.0256410256410256,,,,14.037942608360336,0.3599472463682137,13.004564702587563,0.3334503769894247,0.4615384615384615,0.0512820512820512,,,,,,,,,,,4242539,9.0,8.9,3.0,55.0,25.0,2.0,8.0,0.0,4.3,1.0,12.0,265.0,0.0,75.9,73.0,59.4,68.4,58.6,1.3,3.0,0.0,45.0,0.9,2.0,228.0,0.0,22.0,94.7,216.0,97.8,223.0,79.1,40.0,1.0,0.4,1.0,219.0,114.0,5.2,10.0,1.01
2019,4242540,Isaiah Hodgins,204,Oregon State,Pac-12,WR,,,,127,86.0,1171,13.616279069767442,13.0,,0.0,,,,,,,0.6771653543307087,,9.22047244094488,0.1023622047244094,,,,131.19976463607563,1.033069012882485,93.72183926644848,0.737967238318492,0.6456692913385826,0.1338582677165354,,,,,,,,,,,4242540,12.0,12.8,7.0,72.9,59.1,13.0,22.0,0.0,1.1,1.0,63.0,265.0,0.0,90.9,76.4,90.1,,89.8,0.0,0.0,0.0,42.0,0.0,0.0,449.0,1.0,86.0,96.4,433.0,4.5,20.0,140.4,118.0,13.0,95.5,429.0,1158.0,293.0,3.4,13.5,2.67
2019,4242545,Connor Wedington,24,Stanford,Pac-12,WR,,,,57,48.0,471,9.8125,1.0,,0.0,,,,,,,0.8421052631578947,,8.263157894736842,0.0175438596491228,,,,37.51558997260873,0.6581682451334865,34.6848703181936,0.6085064968104139,0.6666666666666666,0.1228070175438596,,,,,,,,,,,4242545,10.0,5.8,10.0,71.8,30.0,3.0,10.0,0.0,5.6,3.0,22.0,300.0,1.0,76.3,56.0,67.6,,67.7,0.9,3.0,2.0,43.0,0.0,0.0,339.0,1.0,51.0,95.0,322.0,20.1,68.0,84.2,71.0,1.0,79.1,268.0,500.0,307.0,6.0,9.8,1.55
2019,4242546,Davis Mills,24,Stanford,Pac-12,QB,,,,2,2.0,50,25.0,2.0,,0.0,,,,,,,1.0,,25.0,1.0,,,,10.10895555357343,5.054477776786715,5.506887342172076,2.753443671086038,1.0,0.5,,,,,,,,,,,4242546,8.0,13.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,300.0,1.0,66.7,67.3,70.7,,92.3,0.0,0.0,0.0,8.0,0.0,0.0,288.0,5.0,1.0,0.3,1.0,0.0,0.0,139.6,1.0,1.0,0.0,0.0,8.0,0.0,0.0,8.0,8.0
2019,4242551,Houston Heimuli,24,Stanford,Pac-12,FB,,,,3,3.0,3,1.0,0.0,,0.0,,,,,,,1.0,,1.0,0.0,,,,-1.076426777262497,-0.3588089257541656,-2.255001607046763,-0.751667202348921,0.3333333333333333,0.0,,,,,,,,,,,4242551,12.0,-1.3,0.0,75.0,,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,73.1,64.1,57.2,26.7,57.5,11.8,4.0,0.0,4.0,32.4,11.0,34.0,0.0,3.0,58.8,20.0,2.9,1.0,77.1,4.0,0.0,0.0,0.0,3.0,10.0,3.3,1.0,0.15
2019,4242556,Osiris St. Brown,24,Stanford,Pac-12,WR,,,,38,27.0,256,9.48148148148148,0.0,,0.0,,,,,,,0.7105263157894737,,6.7368421052631575,0.0,,,,11.500083653016326,0.3026337803425349,6.29657255389108,0.1656992777339757,0.5526315789473685,0.0526315789473684,,,,,,,,,,,4242556,12.0,9.9,4.0,64.3,40.0,2.0,5.0,0.0,10.0,3.0,14.0,300.0,0.0,61.6,72.2,58.5,,61.4,0.0,0.0,1.0,31.0,0.0,0.0,227.0,3.0,27.0,96.5,219.0,45.8,104.0,71.8,42.0,0.0,54.2,123.0,263.0,113.0,4.2,9.7,1.2
2019,4242557,Colby Parkinson,24,Stanford,Pac-12,TE,,,,76,48.0,589,12.270833333333334,1.0,,0.0,,,,,,,0.631578947368421,,7.75,0.0131578947368421,,,,40.32124308737839,0.5305426722023473,39.18863377602559,0.5156399181055998,0.5789473684210527,0.131578947368421,,,,,,,,,,,4242557,12.0,12.3,3.0,54.5,42.4,14.0,33.0,0.0,0.0,0.0,30.0,300.0,0.0,92.1,73.8,67.1,70.2,68.5,31.8,141.0,4.0,36.0,0.9,4.0,444.0,5.0,48.0,94.8,421.0,60.8,270.0,60.3,88.0,1.0,7.4,33.0,589.0,172.0,3.6,12.3,1.4
2019,4242558,Tucker Fisk,24,Stanford,Pac-12,TE,,,,5,4.0,30,7.5,0.0,,0.0,,,,,,,0.8,,6.0,0.0,,,,2.2640894011145574,0.4528178802229115,2.5497675546927385,0.5099535109385477,0.6,0.0,,,,,,,,,,,4242558,11.0,0.4,1.0,80.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,300.0,0.0,74.9,65.0,53.1,45.1,47.0,91.3,136.0,0.0,16.0,39.6,59.0,149.0,2.0,4.0,58.4,87.0,8.1,12.0,91.7,5.0,0.0,0.7,1.0,30.0,36.0,9.0,7.5,0.34
2019,4242648,James Bostic,238,Vanderbilt,SEC,WR,,,,19,11.0,127,11.545454545454543,0.0,,0.0,,,,,,,0.5789473684210527,,6.684210526315789,0.0,,,,8.587805780050507,0.4519897778973951,4.105080542516905,0.2160568706587844,0.4736842105263157,0.0526315789473684,,,,,,,,,,,4242648,11.0,9.6,1.0,47.8,14.3,1.0,7.0,0.0,8.3,1.0,7.0,333.0,0.0,64.6,68.2,62.1,,62.1,0.0,0.0,3.0,17.0,0.0,0.0,96.0,0.0,11.0,97.9,94.0,8.3,8.0,22.6,23.0,0.0,91.7,88.0,112.0,57.0,5.2,10.2,1.19
2019,4242661,Chris Pierce,238,Vanderbilt,SEC,WR,,,,21,14.0,260,18.571428571428573,1.0,,0.0,,,,,,,0.6666666666666666,,12.38095238095238,0.0476190476190476,,,,21.601500308166425,1.0286428718174487,17.275665728102933,0.8226507489572825,0.5714285714285714,0.1428571428571428,,,,,,,,,,,4242661,12.0,13.6,1.0,53.8,33.3,2.0,6.0,0.0,6.7,1.0,8.0,333.0,0.0,69.0,69.0,58.5,63.9,55.6,1.8,4.0,0.0,75.0,0.5,1.0,222.0,0.0,14.0,96.8,215.0,86.5,192.0,99.0,26.0,1.0,11.3,25.0,245.0,81.0,5.8,17.5,1.14
2019,4242873,Eno Benjamin,9,Arizona State,Pac-12,RB,,,,53,42.0,339,8.071428571428571,2.0,,0.0,,,,,,,0.7924528301886793,,6.39622641509434,0.0377358490566037,,,,19.89259309537073,0.3753319451956742,16.77077033243184,0.3164296289138083,0.490566037735849,0.0566037735849056,,,,,,,,,,,4242873,12.0,-0.4,9.0,80.8,0.0,0.0,1.0,0.0,6.7,3.0,14.0,110.0,1.0,73.1,54.2,75.7,47.5,61.2,0.0,0.0,1.0,72.0,19.5,83.0,425.0,3.0,42.0,76.0,323.0,1.9,8.0,99.2,52.0,2.0,1.6,7.0,346.0,381.0,9.1,8.2,1.07
2019,4242896,Curtis Hodges,9,Arizona State,Pac-12,TE,,,,8,5.0,58,11.6,0.0,,0.0,,,,,,,0.625,,7.25,0.0,,,,2.824089401114558,0.3530111751393197,2.999057069688237,0.3748821337110296,0.625,0.0,,,,,,,,,,,4242896,8.0,8.9,0.0,50.0,0.0,0.0,2.0,0.0,28.6,2.0,3.0,110.0,0.0,29.1,65.7,46.3,64.1,47.9,42.9,60.0,0.0,16.0,19.3,27.0,140.0,1.0,5.0,77.9,109.0,52.1,73.0,67.9,10.0,0.0,3.6,5.0,58.0,25.0,5.0,11.6,0.53
